date,retailer,category,sales_qty,price,promotion
2025-05-06,local,Apparels & Innerwear,50,206.6,0
2025-05-07,dmart,Stationery & Books,97,113.02,0
2025-05-07,dmart,Ready-to-Eat & Instant Food,58,391.78,0
2025-05-07,dmart,Groceries & Staples,106,279.09,1
2025-05-07,dmart,Beverages & Cold Drinks,149,178.39,0
2025-05-07,dmart,Personal Care,39,164.46,0
2025-05-07,dmart,Apparels & Innerwear,51,366.15,0
2025-05-07,vmart,Stationery & Books,68,156.01,1
2025-05-07,vmart,Ready-to-Eat & Instant Food,87,174.63,1
2025-05-07,vmart,Groceries & Staples,24,413.59,0
2025-05-07,vmart,Beverages & Cold Drinks,83,68.9,0
2025-05-07,vmart,Personal Care,27,403.51,0
2025-05-07,vmart,Apparels & Innerwear,91,381.29,0
2025-05-07,local,Stationery & Books,140,279.7,0
2025-05-07,local,Ready-to-Eat & Instant Food,150,386.15,0
2025-05-07,local,Groceries & Staples,64,330.93,0
2025-05-07,local,Beverages & Cold Drinks,61,208.68,0
2025-05-07,local,Personal Care,61,376.97,0
2025-05-07,local,Apparels & Innerwear,78,100.31,0
2025-05-08,dmart,Stationery & Books,84,215.43,0
2025-05-08,dmart,Ready-to-Eat & Instant Food,77,166.93,0
2025-05-08,dmart,Groceries & Staples,72,234.09,0
2025-05-08,dmart,Beverages & Cold Drinks,199,125.87,0
2025-05-08,dmart,Personal Care,61,242.67,0
2025-05-08,dmart,Apparels & Innerwear,71,392.74,0
2025-05-08,vmart,Stationery & Books,87,234.96,0
2025-05-08,vmart,Ready-to-Eat & Instant Food,125,408.93,0
2025-05-08,vmart,Groceries & Staples,56,132.44,0
2025-05-08,vmart,Beverages & Cold Drinks,111,370.42,0
2025-05-08,vmart,Personal Care,55,104.43,0
2025-05-08,vmart,Apparels & Innerwear,83,224.48,0
2025-05-08,local,Stationery & Books,114,196.58,0
2025-05-08,local,Ready-to-Eat & Instant Food,118,242.84,0
2025-05-08,local,Groceries & Staples,48,55.15,0
2025-05-08,local,Beverages & Cold Drinks,119,80.6,0
2025-05-08,local,Personal Care,76,151.4,1
2025-05-08,local,Apparels & Innerwear,34,393.89,0
2025-05-09,dmart,Stationery & Books,81,356.6,0
2025-05-09,dmart,Ready-to-Eat & Instant Food,80,145.27,0
2025-05-09,dmart,Groceries & Staples,87,242.88,0
2025-05-09,dmart,Beverages & Cold Drinks,148,492.51,0
2025-05-09,dmart,Personal Care,54,119.26,0
2025-05-09,dmart,Apparels & Innerwear,79,378.02,0
2025-05-09,vmart,Stationery & Books,51,411.35,0
2025-05-09,vmart,Ready-to-Eat & Instant Food,50,470.43,0
2025-05-09,vmart,Groceries & Staples,51,450.95,0
2025-05-09,vmart,Beverages & Cold Drinks,67,482.69,0
2025-05-09,vmart,Personal Care,61,143.56,0
2025-05-09,vmart,Apparels & Innerwear,97,166.11,0
2025-05-09,local,Stationery & Books,124,132.94,0
2025-05-09,local,Ready-to-Eat & Instant Food,199,101.24,0
2025-05-09,local,Groceries & Staples,43,87.23,0
2025-05-09,local,Beverages & Cold Drinks,142,116.7,0
2025-05-09,local,Personal Care,37,303.61,0
2025-05-09,local,Apparels & Innerwear,60,122.59,0
2025-05-10,dmart,Stationery & Books,87,445.36,0
2025-05-10,dmart,Ready-to-Eat & Instant Food,126,139.96,0
2025-05-10,dmart,Groceries & Staples,88,147.65,0
2025-05-10,dmart,Beverages & Cold Drinks,138,289.48,0
2025-05-10,dmart,Personal Care,94,227.21,0
2025-05-10,dmart,Apparels & Innerwear,114,55.91,0
2025-05-10,vmart,Stationery & Books,170,459.58,0
2025-05-10,vmart,Ready-to-Eat & Instant Food,106,117.73,0
2025-05-10,vmart,Groceries & Staples,112,115.49,0
2025-05-10,vmart,Beverages & Cold Drinks,157,321.32,0
2025-05-10,vmart,Personal Care,80,342.31,0
2025-05-10,vmart,Apparels & Innerwear,138,292.46,0
2025-05-10,local,Stationery & Books,190,52.16,0
2025-05-10,local,Ready-to-Eat & Instant Food,240,122.93,0
2025-05-10,local,Groceries & Staples,40,218.27,0
2025-05-10,local,Beverages & Cold Drinks,150,111.33,0
2025-05-10,local,Personal Care,94,224.79,0
2025-05-10,local,Apparels & Innerwear,51,285.74,0
2025-05-11,dmart,Stationery & Books,124,264.19,0
2025-05-11,dmart,Ready-to-Eat & Instant Food,130,134.78,0
2025-05-11,dmart,Groceries & Staples,107,362.78,0
2025-05-11,dmart,Beverages & Cold Drinks,177,420.1,0
2025-05-11,dmart,Personal Care,42,240.93,0
2025-05-11,dmart,Apparels & Innerwear,70,425.73,0
2025-05-11,vmart,Stationery & Books,85,208.73,0
2025-05-11,vmart,Ready-to-Eat & Instant Food,70,208.65,0
2025-05-11,vmart,Groceries & Staples,94,379.01,0
2025-05-11,vmart,Beverages & Cold Drinks,158,443.85,0
2025-05-11,vmart,Personal Care,76,242.23,0
2025-05-11,vmart,Apparels & Innerwear,150,437.95,0
2025-05-11,local,Stationery & Books,99,431.59,0
2025-05-11,local,Ready-to-Eat & Instant Food,190,244.57,0
2025-05-11,local,Groceries & Staples,55,181.36,1
2025-05-11,local,Beverages & Cold Drinks,118,243.46,0
2025-05-11,local,Personal Care,82,268.21,0
2025-05-11,local,Apparels & Innerwear,119,180.36,0
2025-05-12,dmart,Stationery & Books,122,231.23,0
2025-05-12,dmart,Ready-to-Eat & Instant Food,134,240.85,0
2025-05-12,dmart,Groceries & Staples,88,208.11,0
2025-05-12,dmart,Beverages & Cold Drinks,138,167.91,0
2025-05-12,dmart,Personal Care,47,394.44,0
2025-05-12,dmart,Apparels & Innerwear,57,346.62,0
2025-05-12,vmart,Stationery & Books,89,392.33,0
2025-05-12,vmart,Ready-to-Eat & Instant Food,110,325.45,0
2025-05-12,vmart,Groceries & Staples,43,153.74,0
2025-05-12,vmart,Beverages & Cold Drinks,116,470.08,0
2025-05-12,vmart,Personal Care,36,243.24,0
2025-05-12,vmart,Apparels & Innerwear,85,147.17,0
2025-05-12,local,Stationery & Books,116,382.06,0
2025-05-12,local,Ready-to-Eat & Instant Food,102,169.55,0
2025-05-12,local,Groceries & Staples,48,205.75,1
2025-05-12,local,Beverages & Cold Drinks,88,474.34,0
2025-05-12,local,Personal Care,58,159.53,0
2025-05-12,local,Apparels & Innerwear,47,279.11,0
2025-05-13,dmart,Stationery & Books,118,119.11,0
2025-05-13,dmart,Ready-to-Eat & Instant Food,112,328.01,0
2025-05-13,dmart,Groceries & Staples,89,62.98,0
2025-05-13,dmart,Beverages & Cold Drinks,107,145.13,0
2025-05-13,dmart,Personal Care,60,485.05,0
2025-05-13,dmart,Apparels & Innerwear,78,296.8,0
2025-05-13,vmart,Stationery & Books,54,278.76,0
2025-05-13,vmart,Ready-to-Eat & Instant Food,110,411.55,0
2025-05-13,vmart,Groceries & Staples,85,255.12,0
2025-05-13,vmart,Beverages & Cold Drinks,111,287.35,0
2025-05-13,vmart,Personal Care,82,344.84,0
2025-05-13,vmart,Apparels & Innerwear,78,372.14,0
2025-05-13,local,Stationery & Books,139,384.06,0
2025-05-13,local,Ready-to-Eat & Instant Food,185,134.78,1
2025-05-13,local,Groceries & Staples,32,374.84,0
2025-05-13,local,Beverages & Cold Drinks,64,382.78,0
2025-05-13,local,Personal Care,57,170.46,0
2025-05-13,local,Apparels & Innerwear,75,385.17,0
2025-05-14,dmart,Stationery & Books,68,150.98,0
2025-05-14,dmart,Ready-to-Eat & Instant Food,52,79.12,0
2025-05-14,dmart,Groceries & Staples,109,373.06,1
2025-05-14,dmart,Beverages & Cold Drinks,152,348.75,0
2025-05-14,dmart,Personal Care,62,256.21,0
2025-05-14,dmart,Apparels & Innerwear,86,374.09,0
2025-05-14,vmart,Stationery & Books,58,216.66,0
2025-05-14,vmart,Ready-to-Eat & Instant Food,124,439.91,0
2025-05-14,vmart,Groceries & Staples,57,327.44,0
2025-05-14,vmart,Beverages & Cold Drinks,80,366.89,0
2025-05-14,vmart,Personal Care,37,198.16,0
2025-05-14,vmart,Apparels & Innerwear,84,133.14,0
2025-05-14,local,Stationery & Books,87,330.2,0
2025-05-14,local,Ready-to-Eat & Instant Food,104,414.18,0
2025-05-14,local,Groceries & Staples,32,290.94,0
2025-05-14,local,Beverages & Cold Drinks,130,175.38,0
2025-05-14,local,Personal Care,51,179.88,0
2025-05-14,local,Apparels & Innerwear,60,245.53,0
2025-05-15,dmart,Stationery & Books,62,493.04,0
2025-05-15,dmart,Ready-to-Eat & Instant Food,72,102.11,0
2025-05-15,dmart,Groceries & Staples,86,447.97,0
2025-05-15,dmart,Beverages & Cold Drinks,208,118.18,1
2025-05-15,dmart,Personal Care,33,407.77,0
2025-05-15,dmart,Apparels & Innerwear,67,141.76,0
2025-05-15,vmart,Stationery & Books,62,103.61,0
2025-05-15,vmart,Ready-to-Eat & Instant Food,36,61.18,0
2025-05-15,vmart,Groceries & Staples,46,357.55,0
2025-05-15,vmart,Beverages & Cold Drinks,91,454.7,0
2025-05-15,vmart,Personal Care,58,278.91,0
2025-05-15,vmart,Apparels & Innerwear,71,200.45,0
2025-05-15,local,Stationery & Books,96,434.61,0
2025-05-15,local,Ready-to-Eat & Instant Food,114,404.4,0
2025-05-15,local,Groceries & Staples,83,463.71,0
2025-05-15,local,Beverages & Cold Drinks,144,327.88,0
2025-05-15,local,Personal Care,39,238.06,0
2025-05-15,local,Apparels & Innerwear,51,248.6,0
2025-05-16,dmart,Stationery & Books,41,147.33,0
2025-05-16,dmart,Ready-to-Eat & Instant Food,92,419.22,0
2025-05-16,dmart,Groceries & Staples,117,88.56,1
2025-05-16,dmart,Beverages & Cold Drinks,156,458.17,0
2025-05-16,dmart,Personal Care,43,373.06,0
2025-05-16,dmart,Apparels & Innerwear,59,316.74,0
2025-05-16,vmart,Stationery & Books,64,173.82,0
2025-05-16,vmart,Ready-to-Eat & Instant Food,110,343.63,0
2025-05-16,vmart,Groceries & Staples,66,263.46,0
2025-05-16,vmart,Beverages & Cold Drinks,142,464.3,0
2025-05-16,vmart,Personal Care,44,155.98,0
2025-05-16,vmart,Apparels & Innerwear,123,406.78,0
2025-05-16,local,Stationery & Books,152,422.71,0
2025-05-16,local,Ready-to-Eat & Instant Food,123,295.7,0
2025-05-16,local,Groceries & Staples,65,291.18,0
2025-05-16,local,Beverages & Cold Drinks,130,208.85,0
2025-05-16,local,Personal Care,57,52.16,0
2025-05-16,local,Apparels & Innerwear,36,467.4,0
2025-05-17,dmart,Stationery & Books,153,51.21,0
2025-05-17,dmart,Ready-to-Eat & Instant Food,127,288.52,0
2025-05-17,dmart,Groceries & Staples,103,282.43,0
2025-05-17,dmart,Beverages & Cold Drinks,137,416.89,0
2025-05-17,dmart,Personal Care,106,343.73,0
2025-05-17,dmart,Apparels & Innerwear,85,319.34,0
2025-05-17,vmart,Stationery & Books,84,493.91,0
2025-05-17,vmart,Ready-to-Eat & Instant Food,186,155.39,0
2025-05-17,vmart,Groceries & Staples,60,406.94,0
2025-05-17,vmart,Beverages & Cold Drinks,189,423.45,0
2025-05-17,vmart,Personal Care,94,393.98,0
2025-05-17,vmart,Apparels & Innerwear,92,375.77,0
2025-05-17,local,Stationery & Books,134,496.82,0
2025-05-17,local,Ready-to-Eat & Instant Food,158,351.92,0
2025-05-17,local,Groceries & Staples,76,340.73,0
2025-05-17,local,Beverages & Cold Drinks,126,220.94,0
2025-05-17,local,Personal Care,75,173.42,0
2025-05-17,local,Apparels & Innerwear,74,335.26,0
2025-05-18,dmart,Stationery & Books,122,327.56,0
2025-05-18,dmart,Ready-to-Eat & Instant Food,77,380.44,0
2025-05-18,dmart,Groceries & Staples,139,370.34,0
2025-05-18,dmart,Beverages & Cold Drinks,276,53.94,0
2025-05-18,dmart,Personal Care,89,59.98,0
2025-05-18,dmart,Apparels & Innerwear,45,213.43,0
2025-05-18,vmart,Stationery & Books,172,101.49,1
2025-05-18,vmart,Ready-to-Eat & Instant Food,122,299.92,0
2025-05-18,vmart,Groceries & Staples,39,447.86,0
2025-05-18,vmart,Beverages & Cold Drinks,128,164.05,0
2025-05-18,vmart,Personal Care,88,329.6,1
2025-05-18,vmart,Apparels & Innerwear,94,248.03,0
2025-05-18,local,Stationery & Books,118,457.0,0
2025-05-18,local,Ready-to-Eat & Instant Food,211,318.56,0
2025-05-18,local,Groceries & Staples,105,389.35,0
2025-05-18,local,Beverages & Cold Drinks,85,376.76,0
2025-05-18,local,Personal Care,102,326.54,0
2025-05-18,local,Apparels & Innerwear,67,226.26,0
2025-05-19,dmart,Stationery & Books,78,250.29,0
2025-05-19,dmart,Ready-to-Eat & Instant Food,106,474.72,0
2025-05-19,dmart,Groceries & Staples,79,356.09,0
2025-05-19,dmart,Beverages & Cold Drinks,92,334.41,0
2025-05-19,dmart,Personal Care,91,125.86,1
2025-05-19,dmart,Apparels & Innerwear,38,351.34,0
2025-05-19,vmart,Stationery & Books,80,256.54,0
2025-05-19,vmart,Ready-to-Eat & Instant Food,67,69.61,0
2025-05-19,vmart,Groceries & Staples,29,138.91,0
2025-05-19,vmart,Beverages & Cold Drinks,74,487.44,0
2025-05-19,vmart,Personal Care,55,455.06,0
2025-05-19,vmart,Apparels & Innerwear,70,366.62,0
2025-05-19,local,Stationery & Books,103,395.89,0
2025-05-19,local,Ready-to-Eat & Instant Food,127,340.64,0
2025-05-19,local,Groceries & Staples,70,293.82,0
2025-05-19,local,Beverages & Cold Drinks,114,424.61,0
2025-05-19,local,Personal Care,36,487.18,0
2025-05-19,local,Apparels & Innerwear,29,61.36,0
2025-05-20,dmart,Stationery & Books,96,128.46,1
2025-05-20,dmart,Ready-to-Eat & Instant Food,81,469.0,0
2025-05-20,dmart,Groceries & Staples,85,60.29,0
2025-05-20,dmart,Beverages & Cold Drinks,94,309.49,0
2025-05-20,dmart,Personal Care,55,100.87,0
2025-05-20,dmart,Apparels & Innerwear,36,118.54,0
2025-05-20,vmart,Stationery & Books,66,237.35,0
2025-05-20,vmart,Ready-to-Eat & Instant Food,48,132.63,0
2025-05-20,vmart,Groceries & Staples,34,448.37,0
2025-05-20,vmart,Beverages & Cold Drinks,169,217.02,0
2025-05-20,vmart,Personal Care,43,394.8,0
2025-05-20,vmart,Apparels & Innerwear,78,481.16,0
2025-05-20,local,Stationery & Books,117,63.28,0
2025-05-20,local,Ready-to-Eat & Instant Food,205,253.91,1
2025-05-20,local,Groceries & Staples,47,267.49,0
2025-05-20,local,Beverages & Cold Drinks,91,305.09,0
2025-05-20,local,Personal Care,70,496.25,0
2025-05-20,local,Apparels & Innerwear,58,150.8,0
2025-05-21,dmart,Stationery & Books,65,438.07,0
2025-05-21,dmart,Ready-to-Eat & Instant Food,96,227.24,1
2025-05-21,dmart,Groceries & Staples,104,266.66,0
2025-05-21,dmart,Beverages & Cold Drinks,110,280.37,0
2025-05-21,dmart,Personal Care,34,74.86,0
2025-05-21,dmart,Apparels & Innerwear,81,183.14,1
2025-05-21,vmart,Stationery & Books,97,205.74,0
2025-05-21,vmart,Ready-to-Eat & Instant Food,78,206.11,0
2025-05-21,vmart,Groceries & Staples,66,410.03,0
2025-05-21,vmart,Beverages & Cold Drinks,111,70.29,1
2025-05-21,vmart,Personal Care,34,377.42,0
2025-05-21,vmart,Apparels & Innerwear,108,432.36,0
2025-05-21,local,Stationery & Books,158,498.94,0
2025-05-21,local,Ready-to-Eat & Instant Food,133,139.48,0
2025-05-21,local,Groceries & Staples,32,385.51,0
2025-05-21,local,Beverages & Cold Drinks,151,76.67,0
2025-05-21,local,Personal Care,47,497.83,0
2025-05-21,local,Apparels & Innerwear,53,286.84,0
2025-05-22,dmart,Stationery & Books,154,65.36,1
2025-05-22,dmart,Ready-to-Eat & Instant Food,127,295.04,0
2025-05-22,dmart,Groceries & Staples,98,271.62,0
2025-05-22,dmart,Beverages & Cold Drinks,145,332.16,0
2025-05-22,dmart,Personal Care,58,77.78,0
2025-05-22,dmart,Apparels & Innerwear,38,330.74,0
2025-05-22,vmart,Stationery & Books,101,401.0,0
2025-05-22,vmart,Ready-to-Eat & Instant Food,89,233.18,0
2025-05-22,vmart,Groceries & Staples,85,428.57,0
2025-05-22,vmart,Beverages & Cold Drinks,94,370.99,0
2025-05-22,vmart,Personal Care,82,484.32,0
2025-05-22,vmart,Apparels & Innerwear,117,120.67,0
2025-05-22,local,Stationery & Books,139,130.95,0
2025-05-22,local,Ready-to-Eat & Instant Food,172,384.22,0
2025-05-22,local,Groceries & Staples,57,99.68,0
2025-05-22,local,Beverages & Cold Drinks,113,189.49,0
2025-05-22,local,Personal Care,76,403.22,0
2025-05-22,local,Apparels & Innerwear,59,183.91,1
2025-05-23,dmart,Stationery & Books,51,482.49,0
2025-05-23,dmart,Ready-to-Eat & Instant Food,115,477.93,0
2025-05-23,dmart,Groceries & Staples,79,244.38,1
2025-05-23,dmart,Beverages & Cold Drinks,92,326.95,0
2025-05-23,dmart,Personal Care,45,57.47,0
2025-05-23,dmart,Apparels & Innerwear,35,134.34,0
2025-05-23,vmart,Stationery & Books,104,217.05,0
2025-05-23,vmart,Ready-to-Eat & Instant Food,94,466.6,0
2025-05-23,vmart,Groceries & Staples,101,70.05,1
2025-05-23,vmart,Beverages & Cold Drinks,74,174.56,0
2025-05-23,vmart,Personal Care,66,278.51,1
2025-05-23,vmart,Apparels & Innerwear,138,281.58,0
2025-05-23,local,Stationery & Books,112,85.98,0
2025-05-23,local,Ready-to-Eat & Instant Food,137,344.37,0
2025-05-23,local,Groceries & Staples,69,62.4,0
2025-05-23,local,Beverages & Cold Drinks,106,293.99,0
2025-05-23,local,Personal Care,85,84.51,1
2025-05-23,local,Apparels & Innerwear,47,212.75,0
2025-05-24,dmart,Stationery & Books,159,349.98,0
2025-05-24,dmart,Ready-to-Eat & Instant Food,110,147.59,0
2025-05-24,dmart,Groceries & Staples,133,413.35,0
2025-05-24,dmart,Beverages & Cold Drinks,125,496.0,0
2025-05-24,dmart,Personal Care,70,266.87,0
2025-05-24,dmart,Apparels & Innerwear,54,471.98,0
2025-05-24,vmart,Stationery & Books,130,297.05,0
2025-05-24,vmart,Ready-to-Eat & Instant Food,77,423.74,0
2025-05-24,vmart,Groceries & Staples,53,94.9,0
2025-05-24,vmart,Beverages & Cold Drinks,90,117.05,0
2025-05-24,vmart,Personal Care,52,243.96,0
2025-05-24,vmart,Apparels & Innerwear,182,289.81,1
2025-05-24,local,Stationery & Books,131,348.09,0
2025-05-24,local,Ready-to-Eat & Instant Food,138,86.04,0
2025-05-24,local,Groceries & Staples,76,269.83,0
2025-05-24,local,Beverages & Cold Drinks,125,346.39,0
2025-05-24,local,Personal Care,44,274.62,0
2025-05-24,local,Apparels & Innerwear,64,217.44,0
2025-05-25,dmart,Stationery & Books,184,342.54,0
2025-05-25,dmart,Ready-to-Eat & Instant Food,122,318.66,0
2025-05-25,dmart,Groceries & Staples,131,488.58,0
2025-05-25,dmart,Beverages & Cold Drinks,247,477.47,0
2025-05-25,dmart,Personal Care,61,73.87,0
2025-05-25,dmart,Apparels & Innerwear,113,183.05,0
2025-05-25,vmart,Stationery & Books,134,89.04,0
2025-05-25,vmart,Ready-to-Eat & Instant Food,84,256.97,1
2025-05-25,vmart,Groceries & Staples,69,180.26,0
2025-05-25,vmart,Beverages & Cold Drinks,233,119.38,0
2025-05-25,vmart,Personal Care,46,333.29,0
2025-05-25,vmart,Apparels & Innerwear,110,58.67,0
2025-05-25,local,Stationery & Books,152,389.15,0
2025-05-25,local,Ready-to-Eat & Instant Food,191,342.18,0
2025-05-25,local,Groceries & Staples,39,302.08,0
2025-05-25,local,Beverages & Cold Drinks,71,273.62,0
2025-05-25,local,Personal Care,53,221.91,0
2025-05-25,local,Apparels & Innerwear,63,226.96,0
2025-05-26,dmart,Stationery & Books,163,325.05,1
2025-05-26,dmart,Ready-to-Eat & Instant Food,98,140.78,1
2025-05-26,dmart,Groceries & Staples,73,200.74,0
2025-05-26,dmart,Beverages & Cold Drinks,97,73.6,0
2025-05-26,dmart,Personal Care,63,153.52,0
2025-05-26,dmart,Apparels & Innerwear,59,171.29,0
2025-05-26,vmart,Stationery & Books,77,421.76,0
2025-05-26,vmart,Ready-to-Eat & Instant Food,95,391.04,0
2025-05-26,vmart,Groceries & Staples,71,486.88,0
2025-05-26,vmart,Beverages & Cold Drinks,112,457.11,0
2025-05-26,vmart,Personal Care,52,212.35,0
2025-05-26,vmart,Apparels & Innerwear,101,103.06,0
2025-05-26,local,Stationery & Books,125,223.24,0
2025-05-26,local,Ready-to-Eat & Instant Food,132,70.82,0
2025-05-26,local,Groceries & Staples,46,149.89,0
2025-05-26,local,Beverages & Cold Drinks,161,491.13,0
2025-05-26,local,Personal Care,47,380.58,0
2025-05-26,local,Apparels & Innerwear,70,366.34,1
2025-05-27,dmart,Stationery & Books,96,495.02,0
2025-05-27,dmart,Ready-to-Eat & Instant Food,64,476.09,0
2025-05-27,dmart,Groceries & Staples,65,163.3,0
2025-05-27,dmart,Beverages & Cold Drinks,158,361.92,0
2025-05-27,dmart,Personal Care,40,428.96,0
2025-05-27,dmart,Apparels & Innerwear,55,82.12,0
2025-05-27,vmart,Stationery & Books,40,105.91,0
2025-05-27,vmart,Ready-to-Eat & Instant Food,108,127.65,0
2025-05-27,vmart,Groceries & Staples,29,254.54,0
2025-05-27,vmart,Beverages & Cold Drinks,114,171.43,0
2025-05-27,vmart,Personal Care,40,315.2,0
2025-05-27,vmart,Apparels & Innerwear,140,232.79,1
2025-05-27,local,Stationery & Books,151,229.72,0
2025-05-27,local,Ready-to-Eat & Instant Food,101,108.79,0
2025-05-27,local,Groceries & Staples,39,65.0,0
2025-05-27,local,Beverages & Cold Drinks,97,425.44,0
2025-05-27,local,Personal Care,54,211.31,0
2025-05-27,local,Apparels & Innerwear,42,201.99,0
2025-05-28,dmart,Stationery & Books,79,291.17,0
2025-05-28,dmart,Ready-to-Eat & Instant Food,98,199.06,0
2025-05-28,dmart,Groceries & Staples,112,499.79,0
2025-05-28,dmart,Beverages & Cold Drinks,172,378.88,0
2025-05-28,dmart,Personal Care,40,86.7,0
2025-05-28,dmart,Apparels & Innerwear,58,450.83,0
2025-05-28,vmart,Stationery & Books,103,235.08,0
2025-05-28,vmart,Ready-to-Eat & Instant Food,67,453.37,0
2025-05-28,vmart,Groceries & Staples,58,478.28,0
2025-05-28,vmart,Beverages & Cold Drinks,116,135.5,0
2025-05-28,vmart,Personal Care,35,164.43,0
2025-05-28,vmart,Apparels & Innerwear,116,192.27,0
2025-05-28,local,Stationery & Books,110,322.5,0
2025-05-28,local,Ready-to-Eat & Instant Food,144,78.62,0
2025-05-28,local,Groceries & Staples,43,411.82,0
2025-05-28,local,Beverages & Cold Drinks,137,99.62,1
2025-05-28,local,Personal Care,40,312.02,0
2025-05-28,local,Apparels & Innerwear,67,176.87,0
2025-05-29,dmart,Stationery & Books,83,123.99,0
2025-05-29,dmart,Ready-to-Eat & Instant Food,49,273.71,0
2025-05-29,dmart,Groceries & Staples,98,292.59,0
2025-05-29,dmart,Beverages & Cold Drinks,179,352.83,0
2025-05-29,dmart,Personal Care,67,471.46,0
2025-05-29,dmart,Apparels & Innerwear,34,282.04,0
2025-05-29,vmart,Stationery & Books,103,135.2,0
2025-05-29,vmart,Ready-to-Eat & Instant Food,75,289.03,0
2025-05-29,vmart,Groceries & Staples,32,402.97,0
2025-05-29,vmart,Beverages & Cold Drinks,133,468.4,0
2025-05-29,vmart,Personal Care,26,139.2,0
2025-05-29,vmart,Apparels & Innerwear,129,157.72,0
2025-05-29,local,Stationery & Books,122,199.51,0
2025-05-29,local,Ready-to-Eat & Instant Food,119,120.66,0
2025-05-29,local,Groceries & Staples,48,117.37,0
2025-05-29,local,Beverages & Cold Drinks,121,368.39,0
